l1	phone_l1	l2	phone_l2	surprisal
Northern Tepehuan	('ɨː',)	Tetelcingo Nahuatl	e	3.149
Northern Tepehuan	('ɯ',)	Tetelcingo Nahuatl	eː	3.786
Northern Tepehuan	('ɯ',)	Tetelcingo Nahuatl	o	4.044
Northern Tepehuan	('ʃ',)	Tetelcingo Nahuatl	ʧ	3.661
Northern Tepehuan	('ʃ',)	Tetelcingo Nahuatl	eː	4.953
Northern Tepehuan	('ʦ',)	Tetelcingo Nahuatl	k	1.177
Northern Tepehuan	('ʦ',)	Tetelcingo Nahuatl	b	4.513
Northern Tepehuan	('β',)	Tetelcingo Nahuatl	n	3.661
Northern Tepehuan	('β',)	Tetelcingo Nahuatl	eː	4.953
Northern Tepehuan	('-',)	Tohono O'odham	b	4.667
Northern Tepehuan	('-',)	Tohono O'odham	ɨː	4.667
Northern Tepehuan	('a',)	Tohono O'odham	-	1.151
Northern Tepehuan	('a',)	Tohono O'odham	a	2.015
Northern Tepehuan	('ai̯',)	Tohono O'odham	b	4.667
Northern Tepehuan	('ai̯',)	Tohono O'odham	ɨː	4.667
Northern Tepehuan	('ai̯̯',)	Tohono O'odham	a	2.193
Northern Tepehuan	('ai̯̯',)	Tohono O'odham	-	2.511
Northern Tepehuan	('aː',)	Tohono O'odham	a	2.587
Northern Tepehuan	('aː',)	Tohono O'odham	aː	2.987
Northern Tepehuan	('aːi̯̯',)	Tohono O'odham	b	4.667
Northern Tepehuan	('aːi̯̯',)	Tohono O'odham	ɨː	4.667
Northern Tepehuan	('b',)	Tohono O'odham	w	1.933
Northern Tepehuan	('b',)	Tohono O'odham	b	3.763
Northern Tepehuan	('c',)	Tohono O'odham	k	1.283
Northern Tepehuan	('c',)	Tohono O'odham	-	2.486
Northern Tepehuan	('d',)	Tohono O'odham	-	1.727
Northern Tepehuan	('d',)	Tohono O'odham	d	1.993
Northern Tepehuan	('dː',)	Tohono O'odham	d	2.316
Northern Tepehuan	('dː',)	Tohono O'odham	k	4.212
Northern Tepehuan	('e',)	Tohono O'odham	-	0.738
Northern Tepehuan	('e',)	Tohono O'odham	ai̯̯	4.27
Northern Tepehuan	('ei̯̯',)	Tohono O'odham	a	3.457
Northern Tepehuan	('ei̯̯',)	Tohono O'odham	b	5.267
Northern Tepehuan	('eː',)	Tohono O'odham	ɨ	3.63
Northern Tepehuan	('eː',)	Tohono O'odham	b	5.181
Northern Tepehuan	('h',)	Tohono O'odham	-	3.587
Northern Tepehuan	('h',)	Tohono O'odham	h	4.363
Northern Tepehuan	('i',)	Tohono O'odham	-	1.309
Northern Tepehuan	('i',)	Tohono O'odham	i	1.751
Northern Tepehuan	('iu̯',)	Tohono O'odham	i	3.286
Northern Tepehuan	('iu̯',)	Tohono O'odham	a	3.803
Northern Tepehuan	('iː',)	Tohono O'odham	ɨː	4.321
Northern Tepehuan	('iː',)	Tohono O'odham	b	4.838
Northern Tepehuan	('j',)	Tohono O'odham	h	1.709
Northern Tepehuan	('j',)	Tohono O'odham	-	2.972
Northern Tepehuan	('k',)	Tohono O'odham	k	1.406
Northern Tepehuan	('k',)	Tohono O'odham	ʂ	5.047
Northern Tepehuan	('l',)	Tohono O'odham	l	2.341
Northern Tepehuan	('l',)	Tohono O'odham	-	3.822
Northern Tepehuan	('m',)	Tohono O'odham	m	1.241
Northern Tepehuan	('m',)	Tohono O'odham	p	2.817
Northern Tepehuan	('n',)	Tohono O'odham	n	1.69
Northern Tepehuan	('n',)	Tohono O'odham	-	2.12
Northern Tepehuan	('nː',)	Tohono O'odham	n	2.764
Northern Tepehuan	('nː',)	Tohono O'odham	ʂ	3.893
Northern Tepehuan	('o',)	Tohono O'odham	o	1.471
Northern Tepehuan	('o',)	Tohono O'odham	-	2.044
Northern Tepehuan	('oi̯̯',)	Tohono O'odham	oː	4.249
Northern Tepehuan	('oi̯̯',)	Tohono O'odham	i	4.508
Northern Tepehuan	('oː',)	Tohono O'odham	b	4.667
Northern Tepehuan	('oː',)	Tohono O'odham	ɨː	4.667
Northern Tepehuan	('oːi̯̯',)	Tohono O'odham	b	4.667
Northern Tepehuan	('oːi̯̯',)	Tohono O'odham	ɨː	4.667
Northern Tepehuan	('p',)	Tohono O'odham	p	1.954
Northern Tepehuan	('p',)	Tohono O'odham	-	3.088
Northern Tepehuan	('pː',)	Tohono O'odham	ʔ	3.617
Northern Tepehuan	('pː',)	Tohono O'odham	p	3.876
Northern Tepehuan	('q',)	Tohono O'odham	k	2.202
Northern Tepehuan	('r',)	Tohono O'odham	ɖ	1.911
Northern Tepehuan	('r',)	Tohono O'odham	-	2.669
Northern Tepehuan	('s',)	Tohono O'odham	s	2.001
Northern Tepehuan	('s',)	Tohono O'odham	ʂ	3.026
Northern Tepehuan	('sː',)	Tohono O'odham	ʂ	2.847
Northern Tepehuan	('sː',)	Tohono O'odham	s	4.402
Northern Tepehuan	('t',)	Tohono O'odham	ʧ	2.007
Northern Tepehuan	('t',)	Tohono O'odham	t	2.296
Northern Tepehuan	('tː',)	Tohono O'odham	t	2.048
Northern Tepehuan	('tː',)	Tohono O'odham	ʧ	4.281
Northern Tepehuan	('u',)	Tohono O'odham	-	1.971
Northern Tepehuan	('u',)	Tohono O'odham	ɨ	2.245
Northern Tepehuan	('ui̯̯',)	Tohono O'odham	i	1.234
Northern Tepehuan	('ui̯̯',)	Tohono O'odham	-	4.13
Northern Tepehuan	('uː',)	Tohono O'odham	b	4.667
Northern Tepehuan	('uː',)	Tohono O'odham	ɨː	4.667
Northern Tepehuan	('u̯a',)	Tohono O'odham	uː	3.286
Northern Tepehuan	('u̯a',)	Tohono O'odham	ɨː	3.803
Northern Tepehuan	('v',)	Tohono O'odham	w	1.267
Northern Tepehuan	('v',)	Tohono O'odham	-	3.027
Northern Tepehuan	('x',)	Tohono O'odham	h	2.783
Northern Tepehuan	('x',)	Tohono O'odham	k	2.783
Northern Tepehuan	('z',)	Tohono O'odham	ʂ	3.457
Northern Tepehuan	('z',)	Tohono O'odham	b	5.267
Northern Tepehuan	('ɑi̯̯',)	Tohono O'odham	i	3.197
Northern Tepehuan	('ɑi̯̯',)	Tohono O'odham	ɑi̯̯	3.721
Northern Tepehuan	('ɑː',)	Tohono O'odham	aː	2.164
Northern Tepehuan	('ɡ',)	Tohono O'odham	ɡ	0.772
Northern Tepehuan	('ɡ',)	Tohono O'odham	-	3.649
Northern Tepehuan	('ɡː',)	Tohono O'odham	b	4.667
Northern Tepehuan	('ɡː',)	Tohono O'odham	ɨː	4.667
Northern Tepehuan	('ɨ',)	Tohono O'odham	-	3.284
Northern Tepehuan	('ɨː',)	Tohono O'odham	ɨː	3.284
Northern Tepehuan	('ɯ',)	Tohono O'odham	ɯ	1.542
Northern Tepehuan	('ʃ',)	Tohono O'odham	s	2.821
Northern Tepehuan	('ʦ',)	Tohono O'odham	k	1.447
Northern Tepehuan	('ʦ',)	Tohono O'odham	-	3.471
Northern Tepehuan	('β',)	Tohono O'odham	w	2.821
Northern Tepehuan	('-',)	Tongva	eː	4.701
Northern Tepehuan	('-',)	Tongva	ɑ̠	4.701
Northern Tepehuan	('a',)	Tongva	-	1.215
Northern Tepehuan	('a',)	Tongva	a	1.876
Northern Tepehuan	('ai̯',)	Tongva	eː	4.701
Northern Tepehuan	('ai̯',)	Tongva	ɑ̠	4.701
Northern Tepehuan	('ai̯̯',)	Tongva	-	2.66
Northern Tepehuan	('ai̯̯',)	Tongva	ai̯̯	3.928
Northern Tepehuan	('aː',)	Tongva	a	2.665
Northern Tepehuan	('aː',)	Tongva	aː	5.045
Northern Tepehuan	('b',)	Tongva	-	2.405
Northern Tepehuan	('b',)	Tongva	v	3.577
Northern Tepehuan	('c',)	Tongva	n	2.407
Northern Tepehuan	('c',)	Tongva	k	3.161
Northern Tepehuan	('d',)	Tongva	-	1.661
Northern Tepehuan	('d',)	Tongva	t	4.364
Northern Tepehuan	('dː',)	Tongva	-	4.141
Northern Tepehuan	('dː',)	Tongva	t	4.308
Northern Tepehuan	('e',)	Tongva	-	1.65
Northern Tepehuan	('e',)	Tongva	i	2.845
Northern Tepehuan	('ei̯̯',)	Tongva	eː	4.701
Northern Tepehuan	('ei̯̯',)	Tongva	ɑ̠	4.701
Northern Tepehuan	('eː',)	Tongva	eː	3.323
Northern Tepehuan	('h',)	Tongva	-	4.407
Northern Tepehuan	('h',)	Tongva	p	4.666
Northern Tepehuan	('i',)	Tongva	-	1.653
Northern Tepehuan	('i',)	Tongva	o	3.407
Northern Tepehuan	('iu̯',)	Tongva	ai̯̯	3.782
Northern Tepehuan	('iu̯',)	Tongva	eː	5.333
Northern Tepehuan	('iː',)	Tongva	ai̯̯	4.241
Northern Tepehuan	('iː',)	Tongva	eː	5.017
Northern Tepehuan	('j',)	Tongva	-	2.417
Northern Tepehuan	('j',)	Tongva	p	4.295
Northern Tepehuan	('k',)	Tongva	k	3.377
Northern Tepehuan	('k',)	Tongva	ʔ	3.956
Northern Tepehuan	('l',)	Tongva	x	3.443
Northern Tepehuan	('l',)	Tongva	-	4.027
Northern Tepehuan	('m',)	Tongva	m	2.344
Northern Tepehuan	('m',)	Tongva	x	3.038
Northern Tepehuan	('n',)	Tongva	-	1.819
Northern Tepehuan	('n',)	Tongva	h	3.302
Northern Tepehuan	('nː',)	Tongva	t	3.55
Northern Tepehuan	('nː',)	Tongva	m	3.987
Northern Tepehuan	('o',)	Tongva	a	1.957
Northern Tepehuan	('o',)	Tongva	ui̯̯	3.73
Northern Tepehuan	('oi̯̯',)	Tongva	eː	4.701
Northern Tepehuan	('oi̯̯',)	Tongva	ɑ̠	4.701
Northern Tepehuan	('oː',)	Tongva	i	4.56
Northern Tepehuan	('oː',)	Tongva	oː	4.56
Northern Tepehuan	('oːi̯̯',)	Tongva	eː	4.701
Northern Tepehuan	('oːi̯̯',)	Tongva	ɑ̠	4.701
Northern Tepehuan	('p',)	Tongva	ʔ	3.765
Northern Tepehuan	('p',)	Tongva	r	3.765
Northern Tepehuan	('pː',)	Tongva	n	3.984
Northern Tepehuan	('pː',)	Tongva	k	4.242
Northern Tepehuan	('q',)	Tongva	k	3.672
Northern Tepehuan	('q',)	Tongva	ʈ͡ʂ	4.676
Northern Tepehuan	('r',)	Tongva	r	2.809
Northern Tepehuan	('r',)	Tongva	n	3.269
Northern Tepehuan	('s',)	Tongva	-	2.45
Northern Tepehuan	('s',)	Tongva	r	3.031
Northern Tepehuan	('sː',)	Tongva	r	3.87
Northern Tepehuan	('sː',)	Tongva	m	4.129
Northern Tepehuan	('t',)	Tongva	t	1.625
Northern Tepehuan	('t',)	Tongva	-	2.64
Northern Tepehuan	('tː',)	Tongva	k	2.731
Northern Tepehuan	('tː',)	Tongva	m	4.635
Northern Tepehuan	('u',)	Tongva	-	1.825
Northern Tepehuan	('u',)	Tongva	a	2.86
Northern Tepehuan	('ui̯̯',)	Tongva	i	2.823
Northern Tepehuan	('ui̯̯',)	Tongva	a	3.7
Northern Tepehuan	('uː',)	Tongva	eː	4.701
Northern Tepehuan	('uː',)	Tongva	ɑ̠	4.701
Northern Tepehuan	('u̯a',)	Tongva	i	3.0
Northern Tepehuan	('u̯a',)	Tongva	r	4.988
Northern Tepehuan	('v',)	Tongva	p	2.789
Northern Tepehuan	('v',)	Tongva	-	2.976
Northern Tepehuan	('x',)	Tongva	-	3.239
Northern Tepehuan	('x',)	Tongva	ʧ	3.588
Northern Tepehuan	('z',)	Tongva	p	3.629
Northern Tepehuan	('z',)	Tongva	eː	5.439
Northern Tepehuan	('ɑi̯̯',)	Tongva	e	4.548
Northern Tepehuan	('ɑi̯̯',)	Tongva	eː	4.806
Northern Tepehuan	('ɑː',)	Tongva	oː	3.642
Northern Tepehuan	('ɑː',)	Tongva	ɑ	5.193
Northern Tepehuan	('ɡ',)	Tongva	-	2.279
Northern Tepehuan	('ɡ',)	Tongva	r	3.226
Northern Tepehuan	('ɡː',)	Tongva	eː	4.701
Northern Tepehuan	('ɡː',)	Tongva	ɑ̠	4.701
Northern Tepehuan	('ɨ',)	Tongva	u	4.137
Northern Tepehuan	('ɨ',)	Tongva	oː	4.137
Northern Tepehuan	('ɨː',)	Tongva	o	3.782
Northern Tepehuan	('ɨː',)	Tongva	eː	5.333
Northern Tepehuan	('ɯ',)	Tongva	eː	4.56
Northern Tepehuan	('ɯ',)	Tongva	ɑ̠	4.56
Northern Tepehuan	('ʃ',)	Tongva	ʔ	4.548
Northern Tepehuan	('ʃ',)	Tongva	eː	4.806
Northern Tepehuan	('ʦ',)	Tongva	k	3.267
Northern Tepehuan	('ʦ',)	Tongva	-	3.55
Northern Tepehuan	('β',)	Tongva	w	4.548
Northern Tepehuan	('β',)	Tongva	eː	4.806
Northern Tepehuan	('-',)	Tubar	u̠	4.095
Northern Tepehuan	('-',)	Tubar	ɑ̠	4.095
Northern Tepehuan	('a',)	Tubar	a	1.263
Northern Tepehuan	('a',)	Tubar	-	1.391
Northern Tepehuan	('ai̯',)	Tubar	u̠	4.095
Northern Tepehuan	('ai̯',)	Tubar	ɑ̠	4.095
Northern Tepehuan	('ai̯̯',)	Tubar	a	1.947
Northern Tepehuan	('ai̯̯',)	Tubar	-	2.845
Northern Tepehuan	('aː',)	Tubar	a	2.206
Northern Tepehuan	('aː',)	Tubar	o	3.561
Northern Tepehuan	('aːi̯̯',)	Tubar	u̠	4.095
Northern Tepehuan	('aːi̯̯',)	Tubar	ɑ̠	4.095
Northern Tepehuan	('b',)	Tubar	h	2.647
Northern Tepehuan	('b',)	Tubar	k	2.748
Northern Tepehuan	('c',)	Tubar	-	1.694
Northern Tepehuan	('c',)	Tubar	k	2.718
Northern Tepehuan	('d',)	Tubar	-	1.978
Northern Tepehuan	('d',)	Tubar	s	3.263
Northern Tepehuan	('dː',)	Tubar	t	1.999
Northern Tepehuan	('dː',)	Tubar	j	5.164
Northern Tepehuan	('e',)	Tubar	a	0.951
Northern Tepehuan	('e',)	Tubar	-	4.039
Northern Tepehuan	('ei̯̯',)	Tubar	i	2.877
Northern Tepehuan	('ei̯̯',)	Tubar	u̠	5.208
Northern Tepehuan	('eː',)	Tubar	j	3.719
Northern Tepehuan	('eː',)	Tubar	u̠	4.494
Northern Tepehuan	('h',)	Tubar	h	3.969
Northern Tepehuan	('h',)	Tubar	u̠	4.228
Northern Tepehuan	('i',)	Tubar	-	1.438
Northern Tepehuan	('i',)	Tubar	e	2.854
Northern Tepehuan	('iu̯',)	Tubar	-	3.343
Northern Tepehuan	('iu̯',)	Tubar	u̠	4.894
Northern Tepehuan	('iː',)	Tubar	a	2.833
Northern Tepehuan	('iː',)	Tubar	i	4.992
Northern Tepehuan	('j',)	Tubar	-	1.917
Northern Tepehuan	('j',)	Tubar	s	2.076
Northern Tepehuan	('k',)	Tubar	k	3.044
Northern Tepehuan	('k',)	Tubar	r	4.595
Northern Tepehuan	('l',)	Tubar	-	2.082
Northern Tepehuan	('l',)	Tubar	m	3.273
Northern Tepehuan	('m',)	Tubar	m	1.703
Northern Tepehuan	('m',)	Tubar	h	3.387
Northern Tepehuan	('n',)	Tubar	-	1.303
Northern Tepehuan	('n',)	Tubar	t	2.936
Northern Tepehuan	('nː',)	Tubar	m	3.386
Northern Tepehuan	('nː',)	Tubar	n	3.477
Northern Tepehuan	('o',)	Tubar	o	1.808
Northern Tepehuan	('o',)	Tubar	-	2.443
Northern Tepehuan	('oi̯̯',)	Tubar	a	3.844
Northern Tepehuan	('oi̯̯',)	Tubar	u̠	4.361
Northern Tepehuan	('oː',)	Tubar	u̠	4.095
Northern Tepehuan	('oː',)	Tubar	ɑ̠	4.095
Northern Tepehuan	('oːi̯̯',)	Tubar	u̠	4.095
Northern Tepehuan	('oːi̯̯',)	Tubar	ɑ̠	4.095
Northern Tepehuan	('p',)	Tubar	-	2.363
Northern Tepehuan	('p',)	Tubar	t	2.929
Northern Tepehuan	('pː',)	Tubar	u̠	4.095
Northern Tepehuan	('pː',)	Tubar	ɑ̠	4.095
Northern Tepehuan	('q',)	Tubar	u̠	4.095
Northern Tepehuan	('q',)	Tubar	ɑ̠	4.095
Northern Tepehuan	('r',)	Tubar	r	1.96
Northern Tepehuan	('r',)	Tubar	v	3.434
Northern Tepehuan	('s',)	Tubar	-	2.254
Northern Tepehuan	('s',)	Tubar	t	3.966
Northern Tepehuan	('sː',)	Tubar	s	3.652
Northern Tepehuan	('sː',)	Tubar	t	3.652
Northern Tepehuan	('t',)	Tubar	t	1.473
Northern Tepehuan	('t',)	Tubar	-	1.681
Northern Tepehuan	('tː',)	Tubar	c	2.92
Northern Tepehuan	('tː',)	Tubar	m	3.528
Northern Tepehuan	('u',)	Tubar	e	1.825
Northern Tepehuan	('u',)	Tubar	a	2.513
Northern Tepehuan	('ui̯̯',)	Tubar	-	2.025
Northern Tepehuan	('ui̯̯',)	Tubar	a	4.6
Northern Tepehuan	('uː',)	Tubar	u̠	4.095
Northern Tepehuan	('uː',)	Tubar	ɑ̠	4.095
Northern Tepehuan	('u̯a',)	Tubar	o	3.227
Northern Tepehuan	('u̯a',)	Tubar	oː	3.406
Northern Tepehuan	('v',)	Tubar	-	2.293
Northern Tepehuan	('v',)	Tubar	k	2.558
Northern Tepehuan	('x',)	Tubar	k	1.774
Northern Tepehuan	('x',)	Tubar	s	4.063
Northern Tepehuan	('z',)	Tubar	w	3.772
Northern Tepehuan	('z',)	Tubar	v	3.772
Northern Tepehuan	('ɑi̯̯',)	Tubar	u̠	4.095
Northern Tepehuan	('ɑi̯̯',)	Tubar	ɑ̠	4.095
Northern Tepehuan	('ɑː',)	Tubar	e	3.024
Northern Tepehuan	('ɑː',)	Tubar	i	3.362
Northern Tepehuan	('ɡ',)	Tubar	-	2.061
Northern Tepehuan	('ɡ',)	Tubar	w	2.171
Northern Tepehuan	('ɡː',)	Tubar	u̠	4.095
Northern Tepehuan	('ɡː',)	Tubar	ɑ̠	4.095
Northern Tepehuan	('ɨ',)	Tubar	e	3.844
Northern Tepehuan	('ɨ',)	Tubar	u̠	4.361
Northern Tepehuan	('ɯ',)	Tubar	e̠	2.412
Northern Tepehuan	('ɯ',)	Tubar	i̠	4.316
Northern Tepehuan	('ʃ',)	Tubar	u̠	4.095
Northern Tepehuan	('ʃ',)	Tubar	ɑ̠	4.095
Northern Tepehuan	('ʦ',)	Tubar	k	1.738
Northern Tepehuan	('ʦ',)	Tubar	w	3.07
Northern Tepehuan	('β',)	Tubar	u̠	4.095
Northern Tepehuan	('β',)	Tubar	ɑ̠	4.095
Northern Tepehuan	('-',)	Tübatulabal	aːi̯̯	4.683
Northern Tepehuan	('-',)	Tübatulabal	ʒ	4.683
Northern Tepehuan	('a',)	Tübatulabal	-	1.364
Northern Tepehuan	('a',)	Tübatulabal	a	2.152
Northern Tepehuan	('ai̯',)	Tübatulabal	aːi̯̯	4.683
Northern Tepehuan	('ai̯',)	Tübatulabal	ʒ	4.683
Northern Tepehuan	('ai̯̯',)	Tübatulabal	-	2.038
Northern Tepehuan	('ai̯̯',)	Tübatulabal	a	2.539
Northern Tepehuan	('aː',)	Tübatulabal	a	3.564
Northern Tepehuan	('aː',)	Tübatulabal	oː	4.431
Northern Tepehuan	('aːi̯̯',)	Tübatulabal	aːi̯̯	4.683
Northern Tepehuan	('aːi̯̯',)	Tübatulabal	ʒ	4.683
Northern Tepehuan	('b',)	Tübatulabal	p	2.809
Northern Tepehuan	('b',)	Tübatulabal	-	3.182
Northern Tepehuan	('c',)	Tübatulabal	-	1.955
Northern Tepehuan	('c',)	Tübatulabal	ɡ	2.346
Northern Tepehuan	('d',)	Tübatulabal	-	2.264
Northern Tepehuan	('d',)	Tübatulabal	t	2.296
Northern Tepehuan	('dː',)	Tübatulabal	p	3.172
Northern Tepehuan	('dː',)	Tübatulabal	b	4.127
Northern Tepehuan	('e',)	Tübatulabal	-	2.127
Northern Tepehuan	('e',)	Tübatulabal	a	2.561
Northern Tepehuan	('ei̯̯',)	Tübatulabal	ɨ	4.067
Northern Tepehuan	('ei̯̯',)	Tübatulabal	aːi̯̯	5.101
Northern Tepehuan	('eː',)	Tübatulabal	j	4.067
Northern Tepehuan	('eː',)	Tübatulabal	aːi̯̯	5.101
Northern Tepehuan	('h',)	Tübatulabal	-	2.925
Northern Tepehuan	('i',)	Tübatulabal	-	2.004
Northern Tepehuan	('i',)	Tübatulabal	u	3.052
Northern Tepehuan	('iu̯',)	Tübatulabal	-	4.289
Northern Tepehuan	('iu̯',)	Tübatulabal	iː	4.548
Northern Tepehuan	('iː',)	Tübatulabal	ɨ	3.451
Northern Tepehuan	('iː',)	Tübatulabal	aːi̯̯	5.519
Northern Tepehuan	('j',)	Tübatulabal	-	2.475
Northern Tepehuan	('j',)	Tübatulabal	ʃ	2.542
Northern Tepehuan	('k',)	Tübatulabal	ɡ	3.789
Northern Tepehuan	('k',)	Tübatulabal	-	4.306
Northern Tepehuan	('l',)	Tübatulabal	p	3.494
Northern Tepehuan	('l',)	Tübatulabal	l	3.644
Northern Tepehuan	('m',)	Tübatulabal	m	1.209
Northern Tepehuan	('m',)	Tübatulabal	h	3.847
Northern Tepehuan	('n',)	Tübatulabal	-	2.067
Northern Tepehuan	('n',)	Tübatulabal	l	2.416
Northern Tepehuan	('nː',)	Tübatulabal	aː	3.913
Northern Tepehuan	('nː',)	Tübatulabal	aːi̯̯	5.206
Northern Tepehuan	('o',)	Tübatulabal	-	1.916
Northern Tepehuan	('o',)	Tübatulabal	u	2.049
Northern Tepehuan	('oi̯̯',)	Tübatulabal	-	3.605
Northern Tepehuan	('oi̯̯',)	Tübatulabal	aːi̯̯	5.415
Northern Tepehuan	('oː',)	Tübatulabal	i	3.685
Northern Tepehuan	('oː',)	Tübatulabal	aːi̯̯	5.323
Northern Tepehuan	('oːi̯̯',)	Tübatulabal	aːi̯̯	4.683
Northern Tepehuan	('oːi̯̯',)	Tübatulabal	ʒ	4.683
Northern Tepehuan	('p',)	Tübatulabal	l	2.353
Northern Tepehuan	('p',)	Tübatulabal	p	3.323
Northern Tepehuan	('pː',)	Tübatulabal	l	3.605
Northern Tepehuan	('pː',)	Tübatulabal	aːi̯̯	5.415
Northern Tepehuan	('q',)	Tübatulabal	ŋ	3.177
Northern Tepehuan	('q',)	Tübatulabal	ɡ	4.185
Northern Tepehuan	('r',)	Tübatulabal	-	2.979
Northern Tepehuan	('r',)	Tübatulabal	kʷ	4.008
Northern Tepehuan	('s',)	Tübatulabal	l	2.456
Northern Tepehuan	('s',)	Tübatulabal	m	3.536
Northern Tepehuan	('sː',)	Tübatulabal	-	4.146
Northern Tepehuan	('sː',)	Tübatulabal	p	4.663
Northern Tepehuan	('t',)	Tübatulabal	t	1.867
Northern Tepehuan	('t',)	Tübatulabal	-	2.577
Northern Tepehuan	('tː',)	Tübatulabal	j	2.822
Northern Tepehuan	('tː',)	Tübatulabal	p	4.81
Northern Tepehuan	('u',)	Tübatulabal	-	1.87
Northern Tepehuan	('u',)	Tübatulabal	u	2.388
Northern Tepehuan	('ui̯̯',)	Tübatulabal	-	3.371
Northern Tepehuan	('ui̯̯',)	Tübatulabal	aː	3.743
Northern Tepehuan	('uː',)	Tübatulabal	aːi̯̯	4.683
Northern Tepehuan	('uː',)	Tübatulabal	ʒ	4.683
Northern Tepehuan	('u̯a',)	Tübatulabal	a	2.611
Northern Tepehuan	('u̯a',)	Tübatulabal	ɨi̯̯	4.753
Northern Tepehuan	('v',)	Tübatulabal	k	2.538
Northern Tepehuan	('v',)	Tübatulabal	p	2.643
Northern Tepehuan	('x',)	Tübatulabal	h	1.674
Northern Tepehuan	('z',)	Tübatulabal	-	3.451
Northern Tepehuan	('z',)	Tübatulabal	aːi̯̯	5.519
Northern Tepehuan	('ɑi̯̯',)	Tübatulabal	ɑ	3.759
Northern Tepehuan	('ɑi̯̯',)	Tübatulabal	aːi̯̯	5.31
Northern Tepehuan	('ɑː',)	Tübatulabal	i	3.929
Northern Tepehuan	('ɑː',)	Tübatulabal	ɯː	3.929
Northern Tepehuan	('ɡ',)	Tübatulabal	-	1.908
Northern Tepehuan	('ɡ',)	Tübatulabal	w	2.094
Northern Tepehuan	('ɡː',)	Tübatulabal	aːi̯̯	4.683
Northern Tepehuan	('ɡː',)	Tübatulabal	ʒ	4.683
Northern Tepehuan	('ɨ',)	Tübatulabal	ɨ	3.998
Northern Tepehuan	('ɨ',)	Tübatulabal	aːi̯̯	5.036
Northern Tepehuan	('ɨː',)	Tübatulabal	ɨ	3.998
Northern Tepehuan	('ɨː',)	Tübatulabal	aːi̯̯	5.036
Northern Tepehuan	('ɯ',)	Tübatulabal	-	3.759
Northern Tepehuan	('ɯ',)	Tübatulabal	aːi̯̯	5.31
Northern Tepehuan	('ʃ',)	Tübatulabal	aːi̯̯	4.683
Northern Tepehuan	('ʃ',)	Tübatulabal	ʒ	4.683
Northern Tepehuan	('ʦ',)	Tübatulabal	-	1.895
Northern Tepehuan	('ʦ',)	Tübatulabal	m	3.456
Northern Tepehuan	('β',)	Tübatulabal	aːi̯̯	4.683
Northern Tepehuan	('β',)	Tübatulabal	ʒ	4.683
Northern Tepehuan	('-',)	Ute	aːi̯̯	4.189
Northern Tepehuan	('-',)	Ute	ʔ	4.189
Northern Tepehuan	('a',)	Ute	a	1.643
Northern Tepehuan	('a',)	Ute	-	2.319
Northern Tepehuan	('ai̯',)	Ute	aːi̯̯	4.189
Northern Tepehuan	('ai̯',)	Ute	ʔ	4.189
Northern Tepehuan	('ai̯̯',)	Ute	i	2.713
Northern Tepehuan	('ai̯̯',)	Ute	-	2.719
Northern Tepehuan	('aː',)	Ute	ɨ	3.146
Northern Tepehuan	('aː',)	Ute	aːi̯̯	4.96
Northern Tepehuan	('aːi̯̯',)	Ute	aːi̯̯	4.189
Northern Tepehuan	('aːi̯̯',)	Ute	ʔ	4.189
Northern Tepehuan	('b',)	Ute	p	1.932
Northern Tepehuan	('b',)	Ute	-	2.34
Northern Tepehuan	('c',)	Ute	-	2.568
Northern Tepehuan	('c',)	Ute	kː	2.751
Northern Tepehuan	('d',)	Ute	k	2.844
Northern Tepehuan	('d',)	Ute	c	3.064
Northern Tepehuan	('dː',)	Ute	w	3.117
Northern Tepehuan	('dː',)	Ute	-	3.634
Northern Tepehuan	('e',)	Ute	ɨ	1.662
Northern Tepehuan	('e',)	Ute	i	2.462
Northern Tepehuan	('ei̯̯',)	Ute	a	3.36
Northern Tepehuan	('ei̯̯',)	Ute	aːi̯̯	4.911
Northern Tepehuan	('eː',)	Ute	aːi̯̯	3.498
Northern Tepehuan	('eː',)	Ute	ʔ	4.791
Northern Tepehuan	('h',)	Ute	s	3.498
Northern Tepehuan	('h',)	Ute	aːi̯̯	4.791
Northern Tepehuan	('i',)	Ute	i	1.083
Northern Tepehuan	('i',)	Ute	ɨ	3.245
Northern Tepehuan	('iu̯',)	Ute	-	4.051
Northern Tepehuan	('iu̯',)	Ute	aːi̯̯	4.31
Northern Tepehuan	('iː',)	Ute	i	3.084
Northern Tepehuan	('iː',)	Ute	aːi̯̯	5.152
Northern Tepehuan	('j',)	Ute	-	2.359
Northern Tepehuan	('j',)	Ute	n	3.21
Northern Tepehuan	('k',)	Ute	n	2.912
Northern Tepehuan	('k',)	Ute	kː	3.95
Northern Tepehuan	('l',)	Ute	-	2.725
Northern Tepehuan	('l',)	Ute	c	2.851
Northern Tepehuan	('m',)	Ute	-	2.636
Northern Tepehuan	('m',)	Ute	tː	3.669
Northern Tepehuan	('n',)	Ute	-	2.189
Northern Tepehuan	('n',)	Ute	n	2.323
Northern Tepehuan	('nː',)	Ute	p	1.969
Northern Tepehuan	('o',)	Ute	a	0.844
Northern Tepehuan	('o',)	Ute	-	3.798
Northern Tepehuan	('oi̯̯',)	Ute	o	3.013
Northern Tepehuan	('oi̯̯',)	Ute	aːi̯̯	5.168
